Crop_encoded,State_encoded,Season_encoded,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Revenue,Actual_ROI,Predicted_ROI,Crop,State,Season
4,10,1,44.0,933.2,4165.48,11.0,0.405,21060.0,-74.37956204379562,-74.64363913959542,Cotton(lint),Jammu and Kashmir,Kharif     
4,10,1,44.0,933.2,4165.48,11.0,0.405,21060.0,-74.37956204379562,-74.64363913959542,Cotton(lint),Jammu and Kashmir,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
1,14,1,308981.0,723.3,30332664.77,80335.06,0.632222222,3919.7777764,-94.50780751520246,-94.5011523224436,Arhar/Tur,Madhya Pradesh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
4,4,1,248.0,1292.7,29740.16,52.08,1.2775,66430.0,-19.18491484184915,-19.117806099609766,Cotton(lint),Chhattisgarh,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
2,2,1,1662.0,1965.5,163158.54,432.12,0.417619048,2213.3809544,-94.46654761399999,-94.50259438255716,Castor seed,Assam,Kharif     
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
0,6,4,1600.0,2530.6,163408.0,416.0,1.56,390000.0,59.59732367564913,58.52240795326656,Arecanut,Goa,Whole Year 
4,13,4,84.0,2664.8,13224.96,31.92,1.57,81640.0,-0.6812652068126521,-0.7172672180666353,Cotton(lint),Kerala,Whole Year 
4,13,4,84.0,2664.8,13224.96,31.92,1.57,81640.0,-0.6812652068126521,-0.7172672180666353,Cotton(lint),Kerala,Whole Year 
4,13,4,84.0,2664.8,13224.96,31.92,1.57,81640.0,-0.6812652068126521,-0.7172672180666353,Cotton(lint),Kerala,Whole Year 
4,13,4,84.0,2664.8,13224.96,31.92,1.57,81640.0,-0.6812652068126521,-0.7172672180666353,Cotton(lint),Kerala,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
0,12,4,247927.0,1024.9,39150152.57,81815.91,10.21047619,2552619.0475,944.5927393448324,939.1279846285267,Arecanut,Karnataka,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
3,2,4,19057.0,2184.6,2285315.44,4001.97,8486.539565,93351935.21499999,59803.960070202,59885.870281141775,Coconut ,Assam,Whole Year 
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
2,7,1,327100.0,1056.2,41773941.0,71962.0,1.845454545,9780.9090885,-75.54772727875,-76.39747208464937,Castor seed,Gujarat,Kharif     
0,0,1,976.0,1220.5,158307.2,341.6,4.153333333,1038333.33325,324.91082325619465,263.64345396997555,Arecanut,Andhra Pradesh,Kharif     
0,0,1,976.0,1220.5,158307.2,341.6,4.153333333,1038333.33325,324.91082325619465,263.64345396997555,Arecanut,Andhra Pradesh,Kharif     
0,0,1,976.0,1220.5,158307.2,341.6,4.153333333,1038333.33325,324.91082325619465,263.64345396997555,Arecanut,Andhra Pradesh,Kharif     
0,0,1,976.0,1220.5,158307.2,341.6,4.153333333,1038333.33325,324.91082325619465,263.64345396997555,Arecanut,Andhra Pradesh,Kharif     
0,0,1,976.0,1220.5,158307.2,341.6,4.153333333,1038333.33325,324.91082325619465,263.64345396997555,Arecanut,Andhra Pradesh,Kharif     
0,0,1,976.0,1220.5,158307.2,341.6,4.153333333,1038333.33325,324.91082325619465,263.64345396997555,Arecanut,Andhra Pradesh,Kharif     
0,0,1,976.0,1220.5,158307.2,341.6,4.153333333,1038333.33325,324.91082325619465,263.64345396997555,Arecanut,Andhra Pradesh,Kharif     
0,0,1,976.0,1220.5,158307.2,341.6,4.153333333,1038333.33325,324.91082325619465,263.64345396997555,Arecanut,Andhra Pradesh,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
1,15,1,1141300.0,1409.8,164906437.0,308151.0,0.7625,4727.5,-93.37606837606837,-93.39101601861569,Arhar/Tur,Maharashtra,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
0,21,1,60.0,1434.5875,9966.6,14.4,1.3,325000.0,32.99776972970761,32.618075047572326,Arecanut,Puducherry,Kharif     
2,8,1,2098.0,443.8,279873.2,335.68,0.762,4038.6,-89.90350000000001,-89.8597811846906,Castor seed,Haryana,Kharif     
